customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST_03314,Male,0,No,No,36,Yes,Yes,Fiber optic,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,86.03,3138.43,Yes
CUST_03315,Male,0,No,No,51,Yes,No,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),107.01,5486.17,Yes
CUST_03316,Female,0,Yes,Yes,8,Yes,No,No,No,Yes,No,No,No,No,Two year,No,Bank transfer (automatic),91.6,683.36,Yes
CUST_03317,Female,0,No,No,34,Yes,No,No,No,No,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),64.23,2223.34,No
CUST_03318,Male,0,No,No,66,Yes,Yes,No,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),45.33,3025.94,No
CUST_03319,Female,0,Yes,No,6,Yes,Yes,No,No internet service,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,109.82,707.68,No
CUST_03320,Female,0,Yes,Yes,1,Yes,No phone service,DSL,No,No internet service,No,No,No,No,Two year,Yes,Mailed check,31.34,0.0,No
CUST_03321,Female,0,Yes,No,24,Yes,Yes,No,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.83,2568.66,No
CUST_03322,Male,0,No,Yes,40,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),83.88,3308.78,Yes
CUST_03323,Female,0,No,No,51,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,79.63,4091.7,No
CUST_03324,Male,0,No,Yes,64,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),72.17,4607.72,Yes
CUST_03325,Female,0,Yes,No,37,Yes,No phone service,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),47.53,1802.76,No
CUST_03326,Male,0,No,Yes,66,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,79.4,5214.7,No
CUST_03327,Male,0,Yes,Yes,41,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.13,2719.66,No
CUST_03328,Female,1,Yes,Yes,70,Yes,No,No,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),58.33,4060.33,No
CUST_03329,Female,0,No,No,53,Yes,No,No,No,Yes,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),82.77,4427.2,Yes
CUST_03330,Male,0,Yes,No,66,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,No,Mailed check,26.27,1753.79,No
CUST_03331,Female,0,No,No,63,No,No,No,No,No internet service,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),79.1,4967.93,No
CUST_03332,Female,0,Yes,No,3,Yes,Yes,No,No,No,No,Yes,Yes,No internet service,Two year,No,Electronic check,118.76,354.5,Yes
CUST_03333,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),22.32,718.7,No
CUST_03334,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,65.93,781.02,No
CUST_03335,Male,0,No,Yes,26,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,63.82,1613.51,Yes
CUST_03336,Female,1,Yes,Yes,58,Yes,No,DSL,Yes,No internet service,Yes,No,No,No internet service,Two year,Yes,Electronic check,25.47,1524.1,No
CUST_03337,Female,0,No,No,64,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.8,4386.3,No
CUST_03338,Female,0,Yes,No,63,No,Yes,Fiber optic,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Credit card (automatic),33.16,2102.54,No
CUST_03339,Male,0,Yes,Yes,24,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),101.04,2426.6,Yes
CUST_03340,Male,1,Yes,Yes,36,Yes,No,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Two year,No,Mailed check,108.93,3958.61,Yes
CUST_03341,Female,0,No,Yes,72,Yes,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Electronic check,101.23,7338.37,No
CUST_03342,Female,0,No,No,70,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,No,Yes,Two year,Yes,Credit card (automatic),111.74,7871.0,No
CUST_03343,Female,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No,Yes,No internet service,Two year,No,Mailed check,83.38,1108.07,No
CUST_03344,Female,0,No,No,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,103.2,2349.23,Yes
CUST_03345,Female,0,No,No,66,Yes,Yes,DSL,Yes,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),68.42,4526.85,No
CUST_03346,Female,0,Yes,No,47,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,97.81,4554.33,No
CUST_03347,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,113.6,7293.7,Yes
CUST_03348,Female,0,No,Yes,37,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,56.45,2051.99,No
CUST_03349,Male,0,No,No,69,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,102.25,7038.36,No
CUST_03350,Female,0,No,No,58,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.89,3863.27,No
CUST_03351,Female,0,No,No,11,Yes,No phone service,No,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,79.89,889.29,No
CUST_03352,Male,0,Yes,No,53,Yes,No,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,107.16,5693.52,Yes
CUST_03353,Male,0,No,No,50,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,Two year,No,Electronic check,106.97,5313.75,No
CUST_03354,Male,0,No,No,37,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,One year,No,Credit card (automatic),92.96,3463.67,No
CUST_03355,Male,0,No,No,45,No,No phone service,No,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),49.56,2258.72,Yes
CUST_03356,Female,0,No,No,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Mailed check,26.74,286.57,No
CUST_03357,Male,0,Yes,Yes,8,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),117.66,953.47,No
CUST_03358,Female,0,Yes,Yes,51,Yes,No,DSL,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,75.42,3885.91,Yes
CUST_03359,Male,0,No,Yes,50,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),29.17,1485.43,No
CUST_03360,Female,0,Yes,Yes,21,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),114.9,2401.91,No
CUST_03361,Female,0,Yes,No,72,Yes,No,DSL,No,No,No,Yes,No internet service,No,Month-to-month,No,Electronic check,64.18,4588.16,No
CUST_03362,Female,1,No,No,71,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),115.19,8223.65,Yes
CUST_03363,Female,0,No,No,67,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,54.88,3722.63,No
CUST_03364,Female,1,Yes,No,4,Yes,No,Fiber optic,Yes,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Mailed check,109.84,414.57,Yes
CUST_03365,Female,0,Yes,Yes,28,Yes,Yes,No,No,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),104.19,2965.05,No
CUST_03366,Male,1,Yes,No,5,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,65.6,334.91,Yes
CUST_03367,Female,0,Yes,Yes,68,Yes,No,DSL,No internet service,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),49.55,3348.27,No
CUST_03368,Male,0,Yes,No,57,No,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Mailed check,92.79,5325.55,No
CUST_03369,Male,0,No,No,42,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,103.89,4381.74,No
CUST_03370,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,22.31,1514.18,No
CUST_03371,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,40.71,2888.85,No
CUST_03372,Female,0,Yes,Yes,36,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,No,Two year,No,Electronic check,61.42,2255.84,No
CUST_03373,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),39.0,2211.19,No
CUST_03374,Female,0,Yes,Yes,36,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,45.4,1621.6,No
CUST_03375,Male,0,Yes,Yes,25,No,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,69.99,1737.26,Yes
CUST_03376,Female,0,Yes,No,41,Yes,No,No,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.67,2367.62,No
CUST_03377,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),112.38,1697.73,No
CUST_03378,Female,0,No,No,21,Yes,No,No,No,Yes,No,Yes,Yes,No internet service,One year,Yes,Electronic check,103.03,2210.04,Yes
CUST_03379,Female,0,No,No,22,Yes,Yes,No,No,No,Yes,No,Yes,No,One year,No,Electronic check,39.03,882.04,No
CUST_03380,Male,1,Yes,No,46,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),113.77,5265.83,No
CUST_03381,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,39.91,2636.58,No
CUST_03382,Male,0,No,No,2,Yes,No,DSL,No internet service,No,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),78.25,176.51,Yes
CUST_03383,Male,0,No,No,11,No,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Electronic check,49.0,518.0,No
CUST_03384,Male,0,No,No,22,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),46.76,986.51,No
CUST_03385,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),72.57,692.22,Yes
CUST_03386,Male,0,No,No,51,No,Yes,DSL,Yes,No,No,Yes,Yes,No,One year,No,Electronic check,113.64,5842.9,Yes
CUST_03387,Male,0,Yes,No,49,Yes,Yes,DSL,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Electronic check,60.31,2912.01,No
CUST_03388,Male,1,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),46.42,2592.81,No
CUST_03389,Female,0,No,Yes,63,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No internet service,Two year,No,Credit card (automatic),43.28,2774.23,No
CUST_03390,Female,0,Yes,No,45,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),49.22,2204.89,No
CUST_03391,Male,1,No,No,28,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,No,Month-to-month,No,Electronic check,62.91,1797.38,No
CUST_03392,Female,0,Yes,No,69,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),106.19,7293.28,No
CUST_03393,Female,0,Yes,Yes,45,No,Yes,Fiber optic,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,49.79,2241.53,No
CUST_03394,Male,0,Yes,No,15,Yes,No,DSL,No,No,No internet service,Yes,No,No,Two year,Yes,Mailed check,45.51,670.76,No
CUST_03395,Male,0,No,No,50,Yes,No,No,No internet service,No internet service,Yes,No internet service,No,No,One year,Yes,Electronic check,75.99,3823.7,No
CUST_03396,Female,0,Yes,No,10,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,77.71,729.76,No
CUST_03397,Male,0,Yes,Yes,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Credit card (automatic),63.01,656.97,No
CUST_03398,Female,0,No,No,62,Yes,No,No,No,No,No,No internet service,Yes,No internet service,One year,Yes,Bank transfer (automatic),37.25,2287.61,No
CUST_03399,Female,1,No,No,52,Yes,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Electronic check,37.3,1968.64,Yes
CUST_03400,Female,0,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,70.54,4006.76,No
CUST_03401,Female,1,No,No,18,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Electronic check,46.77,796.43,No
CUST_03402,Female,1,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,33.46,988.48,Yes
CUST_03403,Female,0,Yes,No,49,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),20.67,1052.45,No
CUST_03404,Male,0,No,No,71,Yes,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),31.56,2284.3,Yes
CUST_03405,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,101.95,5488.86,Yes
CUST_03406,Female,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,33.74,1341.67,No
CUST_03407,Female,0,No,Yes,69,No,No,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.27,1303.83,Yes
CUST_03408,Female,1,Yes,Yes,20,Yes,No,No,No internet service,No,No internet service,No,Yes,No,Two year,Yes,Electronic check,57.53,1148.32,No
CUST_03409,Male,0,No,No,25,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),111.74,2811.36,No
CUST_03410,Female,0,No,No,0,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Two year,Yes,Mailed check,70.67,0.53,No
CUST_03411,Male,0,No,No,26,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),19.04,531.69,No
CUST_03412,Female,0,No,No,49,Yes,No phone service,No,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.64,4437.42,No
CUST_03413,Female,0,No,No,65,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),58.47,3823.42,No
CUST_03414,Male,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,95.64,6095.2,Yes
CUST_03415,Male,0,Yes,Yes,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,78.28,669.23,Yes
CUST_03416,Female,0,Yes,No,36,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,32.09,1108.29,No
CUST_03417,Female,0,No,Yes,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),65.66,4482.97,No
CUST_03418,Female,0,Yes,No,40,Yes,No,DSL,No,No,No,No,No internet service,No,Two year,No,Mailed check,74.08,2991.06,Yes
CUST_03419,Male,0,Yes,No,45,No,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,One year,No,Credit card (automatic),68.54,3098.88,No
CUST_03420,Male,0,No,No,44,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,97.55,4253.0,No
CUST_03421,Male,0,No,No,26,Yes,Yes,No,No,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,103.81,2661.44,Yes
CUST_03422,Male,0,No,Yes,64,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,85.33,5472.65,Yes
CUST_03423,Male,0,Yes,No,7,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Bank transfer (automatic),21.77,167.97,No
CUST_03424,Male,1,Yes,Yes,66,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.6,3511.9,No
CUST_03425,Female,0,No,No,48,No,No phone service,Fiber optic,No internet service,No internet service,No,Yes,Yes,No internet service,One year,No,Credit card (automatic),55.25,2642.11,No
CUST_03426,Female,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,40.47,569.44,No
CUST_03427,Male,1,Yes,No,61,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,Yes,One year,No,Electronic check,61.19,3689.41,No
CUST_03428,Female,0,No,No,42,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),36.96,1524.56,Yes
CUST_03429,Female,0,Yes,No,26,Yes,No,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,One year,Yes,Electronic check,94.31,2484.4,Yes
CUST_03430,Male,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,102.28,2677.88,Yes
CUST_03431,Female,0,Yes,No,67,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,112.37,7532.22,No
CUST_03432,Male,0,No,No,47,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.43,922.33,Yes
CUST_03433,Male,1,Yes,No,66,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.42,4744.98,No
CUST_03434,Female,0,Yes,No,24,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,One year,No,Electronic check,39.12,953.88,No
CUST_03435,Male,0,No,No,63,Yes,No,DSL,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,71.61,4500.92,No
CUST_03436,Male,0,No,No,23,Yes,No,No,No,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,628.09,No
CUST_03437,Male,0,No,No,8,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Credit card (automatic),95.29,715.01,No
CUST_03438,Male,0,No,Yes,7,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No,No,Yes,Two year,No,Electronic check,47.78,379.42,No
CUST_03439,Male,0,Yes,No,58,Yes,No phone service,No,Yes,Yes,No internet service,No,No internet service,No,Two year,Yes,Credit card (automatic),75.23,4336.78,Yes
CUST_03440,Male,1,No,No,16,Yes,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),98.45,1558.69,Yes
CUST_03441,Male,1,No,No,42,Yes,No,DSL,No,No,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,61.85,2553.74,No
CUST_03442,Male,1,No,No,67,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),118.28,7938.31,No
CUST_03443,Female,0,No,No,3,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,Yes,Month-to-month,No,Electronic check,99.32,305.21,Yes
CUST_03444,Female,0,No,No,7,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),60.79,454.84,Yes
CUST_03445,Female,1,Yes,No,41,Yes,No,No,Yes,Yes,Yes,No internet service,No,No,Two year,No,Mailed check,89.17,3654.77,Yes
CUST_03446,Male,1,No,No,48,Yes,No,Fiber optic,No internet service,No,No,No,No,No,Two year,Yes,Electronic check,85.63,4127.52,No
CUST_03447,Male,0,No,No,5,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),22.38,157.11,No
CUST_03448,Female,0,No,No,72,Yes,No phone service,No,No internet service,No internet service,No internet service,Yes,No,Yes,Month-to-month,No,Electronic check,55.45,3983.61,No
CUST_03449,Female,0,Yes,No,41,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,71.08,2911.66,Yes
CUST_03450,Female,0,Yes,Yes,71,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),59.92,4254.78,No
CUST_03451,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,No,Bank transfer (automatic),36.38,1131.6,No
CUST_03452,Female,1,No,No,14,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.82,1162.54,No
CUST_03453,Female,0,No,No,68,Yes,Yes,No,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),117.78,7982.1,No
CUST_03454,Male,0,Yes,No,26,Yes,No,No,No,No internet service,No,No,No,Yes,One year,Yes,Credit card (automatic),52.41,1351.45,No
CUST_03455,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),114.97,7509.29,No
CUST_03456,Male,0,No,No,58,Yes,No,DSL,No,Yes,No,No internet service,Yes,No,One year,No,Electronic check,94.4,5507.19,No
CUST_03457,Male,0,No,No,27,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),51.15,1335.29,No
CUST_03458,Male,0,No,No,23,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,No,One year,Yes,Credit card (automatic),60.39,1419.68,No
CUST_03459,Female,0,Yes,No,50,Yes,No,Fiber optic,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Bank transfer (automatic),81.33,4045.97,No
